Easting,Northing,TEMPM,TEMPR
2675,8125,8.29,11.6
2725,8125,8.35,11.7
2775,8125,8.37,11.7
2825,8125,8.39,11.82
2875,8125,8.41,11.95
2925,8125,8.44,11.97
2975,8125,8.43,11.96
3025,8125,8.43,11.99
3075,8125,8.43,12.02
3125,8125,8.42,12.05
3175,8125,8.43,12.09
3225,8125,8.44,12.12
3275,8125,8.44,12.1
3325,8125,8.44,12.1
3375,8125,8.43,12.09
3425,8125,8.43,12.08
3475,8125,8.43,12.06
3525,8125,8.47,11.99
3575,8125,8.5,11.87
3625,8125,8.48,11.85
3675,8125,8.42,11.71
3725,8125,8.33,11.7
3775,8125,8.29,11.32
3825,8125,8.36,11.23
3875,8125,8.29,11.14
3925,8125,8.27,11.01
3975,8125,8.33,10.86
775,8175,8.89,8.64
825,8175,8.89,8.63
1425,8175,8.93,8.64
1475,8175,8.95,8.8
1525,8175,8.92,9.06
1575,8175,8.86,9.15
1625,8175,8.84,9.31
1675,8175,8.78,9.72
1725,8175,8.75,9.9
1775,8175,8.71,10.1
1825,8175,8.65,10.21
1875,8175,8.53,10.29
1925,8175,8.45,10.51
1975,8175,8.45,10.66
2025,8175,8.4,10.78
2075,8175,8.36,10.82
2125,8175,8.34,10.9
2175,8175,8.3,11.08
2225,8175,8.3,11.15
2275,8175,8.3,11.12
2325,8175,8.26,11.13
2375,8175,8.26,11.15
2425,8175,8.29,11.19
2475,8175,8.32,11.2
2525,8175,8.33,11.23
2575,8175,8.34,11.26
2625,8175,8.33,11.35
2675,8175,8.3,11.49
2725,8175,8.33,11.62
2775,8175,8.39,11.65
2825,8175,8.41,11.62
2875,8175,8.42,11.74
2925,8175,8.45,11.88
2975,8175,8.44,11.96
3025,8175,8.44,11.98
3075,8175,8.44,12.02
3125,8175,8.44,12.06
3175,8175,8.44,12.07
3225,8175,8.45,12.09
3275,8175,8.47,12.1
3325,8175,8.47,12.08
3375,8175,8.45,12.08
3425,8175,8.47,12.04
3475,8175,8.5,11.92
3525,8175,8.53,11.86
3575,8175,8.53,11.9
3625,8175,8.47,11.8
3675,8175,8.43,11.67
3725,8175,8.36,11.49
3775,8175,8.32,11.24
3825,8175,8.37,11.21
3875,8175,8.3,11.13
3925,8175,8.3,10.96
3975,8175,8.36,10.75
775,8225,8.88,8.65
825,8225,8.88,8.64
1375,8225,8.92,8.56
1425,8225,8.92,8.65
1475,8225,8.93,8.79
1525,8225,8.91,9.06
1575,8225,8.86,9.16
1925,8225,8.48,10.48
1975,8225,8.46,10.58
2025,8225,8.41,10.75
2075,8225,8.37,10.8
2125,8225,8.36,10.85
2175,8225,8.32,11.01
2225,8225,8.31,11.13
2275,8225,8.32,11.14
2325,8225,8.28,11.1
2375,8225,8.26,11.08
2425,8225,8.29,11.11
2475,8225,8.33,11.14
2525,8225,8.36,11.17
2575,8225,8.39,11.2
2625,8225,8.39,11.26
2675,8225,8.36,11.35
2725,8225,8.33,11.48
2775,8225,8.4,11.53
2825,8225,8.44,11.51
2875,8225,8.44,11.52
2925,8225,8.45,11.68
2975,8225,8.45,11.85
3025,8225,8.44,11.96
3075,8225,8.44,11.99
3125,8225,8.45,12.02
3175,8225,8.46,12.07
3225,8225,8.46,12.06
3275,8225,8.48,12.07
3325,8225,8.48,12.07
3375,8225,8.49,12.02
3425,8225,8.53,11.9
3475,8225,8.56,11.79
3525,8225,8.56,11.8
3575,8225,8.52,11.77
3625,8225,8.46,11.68
3675,8225,8.46,11.58
3725,8225,8.39,11.29
3775,8225,8.39,11.19
3825,8225,8.38,11.19
3875,8225,8.3,11.02
3925,8225,8.34,10.9
3975,8225,8.35,10.7
4025,8225,8.28,10.54
775,8275,8.87,8.68
825,8275,8.87,8.63
875,8275,8.84,8.62
1375,8275,8.92,8.55
1425,8275,8.92,8.63
1475,8275,8.91,8.75
1525,8275,8.91,8.99
1575,8275,8.88,9.13
1825,8275,8.68,10.2
1875,8275,8.59,10.24
1925,8275,8.5,10.48
1975,8275,8.47,10.55
2025,8275,8.43,10.72
2075,8275,8.38,10.81
2125,8275,8.36,10.84
2175,8275,8.34,10.92
2225,8275,8.31,11.06
2275,8275,8.33,11.08
2325,8275,8.31,11.05
2375,8275,8.27,11.03
2425,8275,8.29,11.05
2475,8275,8.33,11.1
2525,8275,8.38,11.14
2575,8275,8.41,11.19
2625,8275,8.44,11.3
2675,8275,8.45,11.36
2725,8275,8.41,11.37
2775,8275,8.41,11.29
2825,8275,8.44,11.44
2875,8275,8.46,11.49
2925,8275,8.46,11.53
2975,8275,8.46,11.6
3025,8275,8.47,11.73
3075,8275,8.48,11.79
3125,8275,8.48,11.86
3175,8275,8.48,11.92
3225,8275,8.49,11.93
3275,8275,8.52,11.91
3325,8275,8.54,11.89
3375,8275,8.57,11.81
3425,8275,8.58,11.78
3475,8275,8.58,11.76
3525,8275,8.56,11.74
3575,8275,8.53,11.57
3625,8275,8.52,11.48
3675,8275,8.47,11.38
3725,8275,8.45,11.2
3775,8275,8.44,11.21
3825,8275,8.37,11.11
3875,8275,8.32,10.91
3925,8275,8.4,10.74
3975,8275,8.31,10.61
4025,8275,8.29,10.39
4075,8275,8.31,10.17
775,8325,8.83,8.68
825,8325,8.83,8.64
875,8325,8.83,8.63
1425,8325,8.91,8.64
1475,8325,8.91,8.73
1525,8325,8.91,8.92
1875,8325,8.62,10.22
1925,8325,8.52,10.42
1975,8325,8.48,10.53
2025,8325,8.47,10.66
2075,8325,8.39,10.81
2125,8325,8.36,10.86
2175,8325,8.34,10.91
2225,8325,8.3,11.06
2275,8325,8.3,11.13
2325,8325,8.3,11.12
2375,8325,8.26,11.06
2425,8325,8.25,11.03
2475,8325,8.31,11.07
2525,8325,8.39,11.11
2575,8325,8.42,11.2
2625,8325,8.45,11.38
2675,8325,8.48,11.43
2725,8325,8.5,11.42
2775,8325,8.53,11.21
2825,8325,8.44,11.25
2875,8325,8.45,11.47
2925,8325,8.47,11.5
2975,8325,8.47,11.52
3025,8325,8.46,11.56
3075,8325,8.49,11.63
3125,8325,8.51,11.7
3175,8325,8.53,11.74
3225,8325,8.56,11.76
3275,8325,8.57,11.76
3325,8325,8.58,11.78
3375,8325,8.58,11.77
3425,8325,8.57,11.76
3475,8325,8.58,11.7
3525,8325,8.59,11.48
3575,8325,8.6,11.29
3625,8325,8.59,11.34
3675,8325,8.52,11.26
3725,8325,8.48,11.21
3775,8325,8.43,11.18
3825,8325,8.36,10.92
3875,8325,8.39,10.82
3925,8325,8.39,10.76
3975,8325,8.3,10.51
4025,8325,8.34,10.25
4075,8325,8.34,10.13
4125,8325,8.3,10.13
825,8375,8.79,8.76
1225,8375,8.9,8.44
1275,8375,8.92,8.49
1325,8375,8.9,8.53
1375,8375,8.9,8.58
1425,8375,8.9,8.64
1475,8375,8.9,8.69
1525,8375,8.9,8.83
1725,8375,8.75,9.73
1775,8375,8.75,9.92
1825,8375,8.69,10.14
1875,8375,8.67,10.21
1925,8375,8.54,10.45
1975,8375,8.52,10.53
2025,8375,8.5,10.6
2075,8375,8.41,10.78
2125,8375,8.37,10.87
2175,8375,8.35,10.89
2225,8375,8.31,10.94
2275,8375,8.29,11.08
2325,8375,8.29,11.09
2375,8375,8.26,11.05
2425,8375,8.25,11.04
2475,8375,8.28,11.04
2525,8375,8.37,11.07
2575,8375,8.44,11.26
2625,8375,8.48,11.33
2675,8375,8.52,11.37
2725,8375,8.52,11.41
2775,8375,8.57,11.26
2825,8375,8.54,11.19
2875,8375,8.46,11.23
2925,8375,8.45,11.41
2975,8375,8.48,11.48
3025,8375,8.5,11.47
3075,8375,8.5,11.5
3125,8375,8.52,11.57
3175,8375,8.55,11.63
3225,8375,8.56,11.69
3275,8375,8.57,11.71
3325,8375,8.57,11.7
3375,8375,8.58,11.64
3425,8375,8.6,11.52
3475,8375,8.62,11.34
3525,8375,8.62,11.26
3575,8375,8.63,11.26
3625,8375,8.61,11.18
3675,8375,8.52,11.15
3725,8375,8.46,11.23
3775,8375,8.43,11.01
3825,8375,8.43,10.75
3875,8375,8.44,10.8
3925,8375,8.37,10.55
3975,8375,8.37,10.35
4025,8375,8.38,10.2
4075,8375,8.31,10.15
4125,8375,8.27,10.04
1175,8425,8.86,8.46
1225,8425,8.87,8.47
1275,8425,8.89,8.5
1325,8425,8.89,8.57
1375,8425,8.9,8.62
1425,8425,8.9,8.65
1475,8425,8.91,8.68
1525,8425,8.91,8.76
1775,8425,8.77,9.87
1825,8425,8.71,10.01
1875,8425,8.69,10.19
1925,8425,8.58,10.36
1975,8425,8.53,10.5
2025,8425,8.51,10.57
2075,8425,8.44,10.7
2125,8425,8.38,10.86
2175,8425,8.35,10.88
2225,8425,8.31,10.87
2275,8425,8.27,10.99
2325,8425,8.27,11.06
2375,8425,8.26,11.03
2425,8425,8.22,10.99
2475,8425,8.28,11.12
2525,8425,8.36,11.15
2575,8425,8.45,11.23
2625,8425,8.54,11.25
2775,8425,8.57,11.29
2825,8425,8.59,11.25
2875,8425,8.53,11.24
2925,8425,8.49,11.2
2975,8425,8.47,11.23
3025,8425,8.5,11.34
3075,8425,8.52,11.38
3125,8425,8.53,11.39
3175,8425,8.54,11.38
3225,8425,8.54,11.39
3275,8425,8.56,11.37
3325,8425,8.58,11.34
3375,8425,8.61,11.29
3425,8425,8.63,11.26
3475,8425,8.63,11.24
3525,8425,8.68,11.26
3575,8425,8.66,11.19
3625,8425,8.57,11.03
3675,8425,8.53,11.17
3725,8425,8.52,11.12
3775,8425,8.48,10.86
3825,8425,8.49,10.79
3875,8425,8.44,10.59
3925,8425,8.4,10.4
3975,8425,8.41,10.24
4025,8425,8.36,10.23
4075,8425,8.28,10.06
4125,8425,8.27,10.08
825,8475,8.75,8.84
875,8475,8.73,8.85
1175,8475,8.83,8.47
1225,8475,8.85,8.5
1275,8475,8.87,8.52
1325,8475,8.89,8.56
1375,8475,8.9,8.61
1425,8475,8.91,8.64
1475,8475,8.91,8.66
1525,8475,8.92,8.66
1725,8475,8.76,9.55
1775,8475,8.76,9.82
1825,8475,8.72,9.95
1875,8475,8.69,10.19
1925,8475,8.66,10.31
1975,8475,8.53,10.48
2025,8475,8.56,10.54
2075,8475,8.48,10.62
2125,8475,8.4,10.78
2175,8475,8.36,10.81
2225,8475,8.32,10.77
2275,8475,8.28,10.86
2325,8475,8.27,11
2375,8475,8.26,10.97
2425,8475,8.24,11.01
2475,8475,8.25,11.06
2525,8475,8.33,11.14
2575,8475,8.46,11.26
2625,8475,8.53,11.16
2675,8475,8.56,11.14
2725,8475,8.57,11.12
2775,8475,8.57,11.17
2825,8475,8.53,11.18
2875,8475,8.57,11.24
2925,8475,8.53,11.3
2975,8475,8.5,11.22
3025,8475,8.48,11.18
3075,8475,8.5,11.22
3125,8475,8.55,11.24
3175,8475,8.58,11.24
3225,8475,8.61,11.26
3275,8475,8.63,11.25
3325,8475,8.66,11.26
3375,8475,8.67,11.26
3425,8475,8.69,11.27
3475,8475,8.69,11.27
3525,8475,8.69,11.18
3575,8475,8.68,11.02
3625,8475,8.69,11.02
3675,8475,8.63,11.18
3725,8475,8.55,10.98
3775,8475,8.55,10.87
3825,8475,8.54,10.7
3875,8475,8.46,10.52
3925,8475,8.44,10.33
3975,8475,8.4,10.28
4025,8475,8.29,10.09
4075,8475,8.28,10.09
4125,8475,8.27,10.13
1275,8525,8.85,8.55
1325,8525,8.88,8.56
1475,8525,8.92,8.62
1525,8525,8.92,8.63
1725,8525,8.79,9.37
1775,8525,8.74,9.74
1825,8525,8.73,9.91
1875,8525,8.72,10.08
1925,8525,8.69,10.28
1975,8525,8.57,10.37
2025,8525,8.57,10.52
2075,8525,8.51,10.57
2125,8525,8.43,10.7
2175,8525,8.37,10.76
2225,8525,8.33,10.73
2275,8525,8.29,10.8
2325,8525,8.25,10.93
2375,8525,8.24,10.92
2425,8525,8.23,10.92
2475,8525,8.24,11.02
2525,8525,8.29,11.06
2575,8525,8.44,11.16
2625,8525,8.5,11.12
2675,8525,8.52,11.12
2725,8525,8.55,11.13
2925,8525,8.54,11.17
2975,8525,8.56,11.22
3025,8525,8.53,11.27
3075,8525,8.52,11.24
3125,8525,8.51,11.22
3175,8525,8.55,11.27
3225,8525,8.61,11.34
3275,8525,8.65,11.38
3325,8525,8.68,11.37
3375,8525,8.68,11.39
3425,8525,8.68,11.36
3475,8525,8.67,11.23
3525,8525,8.73,11.11
3575,8525,8.74,11.04
3625,8525,8.66,11.13
3675,8525,8.59,11.03
3725,8525,8.62,10.87
3775,8525,8.62,10.73
3825,8525,8.52,10.53
3875,8525,8.46,10.43
3925,8525,8.41,10.32
3975,8525,8.32,10.19
4025,8525,8.28,10.13
4075,8525,8.27,10.14
875,8575,8.7,8.83
925,8575,8.69,8.85
1275,8575,8.84,8.55
1425,8575,8.91,8.58
1475,8575,8.91,8.62
1525,8575,8.92,8.62
1775,8575,8.75,9.56
1825,8575,8.73,9.84
1875,8575,8.73,9.93
1925,8575,8.69,10.13
1975,8575,8.62,10.25
2025,8575,8.59,10.43
2075,8575,8.56,10.54
2125,8575,8.46,10.62
2175,8575,8.38,10.68
2225,8575,8.32,10.66
2275,8575,8.29,10.69
2325,8575,8.26,10.82
2375,8575,8.23,10.89
2425,8575,8.22,10.83
2475,8575,8.23,10.97
2525,8575,8.25,11.04
2575,8575,8.34,11.03
2625,8575,8.46,11.03
2675,8575,8.5,11.08
2725,8575,8.54,11.18
2775,8575,8.57,11.29
3025,8575,8.53,11.11
3075,8575,8.56,11.19
3125,8575,8.55,11.24
3175,8575,8.56,11.23
3225,8575,8.57,11.23
3275,8575,8.58,11.21
3325,8575,8.59,11.19
3375,8575,8.63,11.16
3425,8575,8.69,11.19
3475,8575,8.69,11.21
3525,8575,8.69,11.17
3575,8575,8.63,11.09
3625,8575,8.62,11.01
3675,8575,8.63,10.91
3725,8575,8.6,10.69
3775,8575,8.51,10.53
3825,8575,8.48,10.49
3875,8575,8.41,10.34
3925,8575,8.33,10.27
3975,8575,8.27,10.1
4025,8575,8.27,10.14
4075,8575,8.26,10.17
775,8625,8.75,8.68
825,8625,8.7,8.83
875,8625,8.68,8.85
925,8625,8.67,8.85
1275,8625,8.82,8.56
1425,8625,8.88,8.61
1475,8625,8.9,8.62
1525,8625,8.9,8.66
1775,8625,8.79,9.38
1825,8625,8.74,9.76
1875,8625,8.72,9.91
1925,8625,8.71,9.96
1975,8625,8.65,10.19
2025,8625,8.59,10.34
2075,8625,8.56,10.52
2125,8625,8.48,10.58
2175,8625,8.4,10.64
2225,8625,8.33,10.64
2275,8625,8.31,10.68
2325,8625,8.28,10.74
2375,8625,8.23,10.85
2425,8625,8.22,10.85
2475,8625,8.22,10.88
2525,8625,8.24,11.03
2575,8625,8.28,11.02
2625,8625,8.42,11.04
2675,8625,8.45,11.02
2725,8625,8.51,11.12
2775,8625,8.57,11.26
3175,8625,8.55,11.12
3225,8625,8.59,11.13
3275,8625,8.64,11.22
3975,8625,8.27,10.13
775,8675,8.75,8.65
825,8675,8.71,8.77
875,8675,8.66,8.81
925,8675,8.65,8.84
1475,8675,8.88,8.67
1775,8675,8.83,9.19
1825,8675,8.75,9.52
1875,8675,8.7,9.85
1925,8675,8.71,9.88
1975,8675,8.66,9.99
2025,8675,8.6,10.19
2075,8675,8.58,10.36
2125,8675,8.54,10.53
2175,8675,8.43,10.6
2225,8675,8.35,10.61
2275,8675,8.32,10.65
2325,8675,8.29,10.71
2375,8675,8.25,10.81
2425,8675,8.22,10.88
2475,8675,8.22,10.87
2525,8675,8.23,10.99
2575,8675,8.26,11.04
2625,8675,8.34,11.03
2675,8675,8.43,11.06
2725,8675,8.45,11.02
2775,8675,8.53,11.17
2825,8675,8.51,11.02
875,8725,8.65,8.8
925,8725,8.63,8.82
1825,8725,8.8,9.31
1875,8725,8.69,9.65
1925,8725,8.68,9.82
1975,8725,8.67,9.78
2025,8725,8.62,10.14
2075,8725,8.59,10.26
2125,8725,8.56,10.45
2175,8725,8.49,10.56
2225,8725,8.37,10.56
2275,8725,8.34,10.61
2325,8725,8.32,10.66
2375,8725,8.28,10.73
2425,8725,8.23,10.84
2475,8725,8.22,10.85
2525,8725,8.22,10.87
2575,8725,8.23,10.98
2625,8725,8.26,11
2675,8725,8.36,11.02
2725,8725,8.43,11.03
2775,8725,8.41,10.89
2825,8725,8.46,11.02
2875,8725,8.44,10.95
1825,8775,8.82,9.14
1875,8775,8.71,9.45
1925,8775,8.62,9.67
1975,8775,8.66,9.75
2025,8775,8.64,9.86
2075,8775,8.59,10.17
2125,8775,8.58,10.37
2175,8775,8.52,10.51
2225,8775,8.41,10.47
2275,8775,8.34,10.55
2325,8775,8.32,10.62
2375,8775,8.29,10.68
2425,8775,8.24,10.82
2475,8775,8.22,10.86
2525,8775,8.22,10.86
2575,8775,8.23,10.96
2625,8775,8.25,11.04
2675,8775,8.29,10.99
2725,8775,8.37,11.02
2775,8775,8.35,10.83
2825,8775,8.38,10.95
2875,8775,8.38,10.77
2925,8775,8.38,10.74
1075,8825,8.58,8.85
1125,8825,8.6,8.85
1775,8825,8.77,8.87
1825,8825,8.78,8.97
1875,8825,8.75,9.18
1925,8825,8.6,9.43
1975,8825,8.62,9.6
2025,8825,8.65,9.74
2075,8825,8.59,9.96
2125,8825,8.59,10.15
2175,8825,8.57,10.4
2225,8825,8.45,10.44
2275,8825,8.35,10.51
2325,8825,8.33,10.58
2375,8825,8.31,10.64
2425,8825,8.27,10.75
2475,8825,8.21,10.86
2525,8825,8.21,10.85
2575,8825,8.21,10.86
2625,8825,8.23,11
2675,8825,8.26,11.01
2725,8825,8.29,10.99
1075,8875,8.54,8.88
1125,8875,8.47,8.93
1175,8875,8.46,8.9
1775,8875,8.77,8.84
1825,8875,8.76,8.84
1875,8875,8.74,8.97
1925,8875,8.64,9.26
1975,8875,8.57,9.44
2025,8875,8.62,9.57
2075,8875,8.62,9.76
2125,8875,8.55,10.05
2175,8875,8.58,10.26
2225,8875,8.51,10.41
2275,8875,8.38,10.41
2325,8875,8.33,10.56
2375,8875,8.32,10.62
2425,8875,8.28,10.69
2475,8875,8.23,10.86
2525,8875,8.21,10.86
2575,8875,8.22,10.84
2625,8875,8.21,10.89
2675,8875,8.23,11
2725,8875,8.24,11.01
2775,8875,8.26,10.85
2825,8875,8.3,10.78
1125,8925,8.39,8.92
1175,8925,8.33,8.88
1875,8925,8.7,8.8
2175,8925,8.56,10.06
2225,8925,8.55,10.35
2275,8925,8.43,10.36
2325,8925,8.34,10.49
2375,8925,8.32,10.6
2425,8925,8.3,10.65
2475,8925,8.25,10.77
2525,8925,8.21,10.89
2575,8925,8.21,10.87
2625,8925,8.22,10.87
2675,8925,8.22,10.94
2725,8925,8.23,10.96
2775,8925,8.2,10.82
1075,8975,8.5,8.81
1125,8975,8.35,8.88
1175,8975,8.29,8.85
1225,8975,8.31,8.89
1275,8975,8.32,8.92
1325,8975,8.36,8.93
2125,8975,8.57,9.67
2175,8975,8.54,9.92
2225,8975,8.55,10.1
2275,8975,8.47,10.32
2325,8975,8.36,10.43
2375,8975,8.33,10.55
2425,8975,8.32,10.6
2475,8975,8.28,10.68
2525,8975,8.22,10.84
2575,8975,8.2,10.89
2625,8975,8.2,10.83
2675,8975,8.19,10.82
2725,8975,8.22,10.98
2775,8975,8.17,10.87
2825,8975,8.19,10.78
2875,8975,8.2,10.55
1075,9025,8.52,8.79
1125,9025,8.34,8.81
1175,9025,8.28,8.84
1225,9025,8.28,8.87
1275,9025,8.3,8.88
1325,9025,8.31,8.91
1375,9025,8.36,8.93
2075,9025,8.54,9.43
2125,9025,8.57,9.49
2175,9025,8.53,9.72
2225,9025,8.53,9.98
2275,9025,8.5,10.1
2325,9025,8.41,10.23
2375,9025,8.33,10.48
2425,9025,8.32,10.55
2475,9025,8.3,10.63
2525,9025,8.24,10.77
2575,9025,8.2,10.89
2625,9025,8.2,10.87
2675,9025,8.18,10.78
2725,9025,8.18,10.84
2775,9025,8.19,10.88
2825,9025,8.13,10.8
2875,9025,8.16,10.57
2925,9025,8.16,10.46
1075,9075,8.54,8.79
1125,9075,8.43,8.77
1175,9075,8.27,8.81
1225,9075,8.27,8.85
1275,9075,8.27,8.89
1325,9075,8.29,8.89
1375,9075,8.32,8.92
1425,9075,8.35,8.9
2025,9075,8.53,8.95
2075,9075,8.51,9.31
2125,9075,8.55,9.45
2175,9075,8.53,9.54
2225,9075,8.51,9.78
2275,9075,8.52,9.97
2325,9075,8.44,10.07
2375,9075,8.35,10.35
2425,9075,8.32,10.49
2475,9075,8.3,10.57
2525,9075,8.28,10.67
2575,9075,8.21,10.86
2625,9075,8.19,10.89
2675,9075,8.19,10.84
2725,9075,8.18,10.83
2775,9075,8.18,10.87
2825,9075,8.13,10.74
2875,9075,8.12,10.69
2925,9075,8.14,10.46
2975,9075,8.16,10.41
1025,9125,8.58,8.4
1075,9125,8.53,8.65
1125,9125,8.53,8.77
1175,9125,8.37,8.71
1225,9125,8.27,8.78
1275,9125,8.27,8.84
1325,9125,8.28,8.89
1375,9125,8.29,8.9
1425,9125,8.31,8.91
2125,9125,8.51,9.36
2175,9125,8.55,9.47
2225,9125,8.48,9.56
2275,9125,8.48,9.82
2325,9125,8.48,9.86
2375,9125,8.39,10.08
2425,9125,8.31,10.43
2475,9125,8.31,10.52
2525,9125,8.29,10.6
2575,9125,8.24,10.74
2625,9125,8.2,10.85
2675,9125,8.18,10.88
2725,9125,8.19,10.82
2775,9125,8.16,10.8
2825,9125,8.13,10.67
2875,9125,8.11,10.7
2925,9125,8.09,10.52
2975,9125,8.12,10.38
3025,9125,8.13,10.18
1075,9175,8.57,8.37
1125,9175,8.52,8.65
1175,9175,8.5,8.73
1225,9175,8.33,8.7
1275,9175,8.27,8.78
1325,9175,8.27,8.84
1375,9175,8.27,8.88
2125,9175,8.48,9.22
2175,9175,8.5,9.4
2225,9175,8.52,9.49
2275,9175,8.46,9.54
2325,9175,8.46,9.86
2375,9175,8.42,9.86
2425,9175,8.32,10.14
2475,9175,8.29,10.4
2525,9175,8.29,10.51
2575,9175,8.26,10.63
2625,9175,8.2,10.82
2675,9175,8.18,10.87
2725,9175,8.18,10.84
2775,9175,8.16,10.81
2825,9175,8.13,10.65
2875,9175,8.09,10.57
2925,9175,8.07,10.56
2975,9175,8.07,10.45
3025,9175,8.12,10.28
3075,9175,8.11,10.07
3125,9175,8.07,10
1025,9225,8.56,8.26
1075,9225,8.58,8.26
1125,9225,8.55,8.37
1175,9225,8.51,8.63
1225,9225,8.49,8.73
1275,9225,8.33,8.74
1325,9225,8.26,8.79
1375,9225,8.27,8.81
1425,9225,8.26,8.85
2075,9225,8.52,8.95
2125,9225,8.47,9.13
2175,9225,8.47,9.23
2225,9225,8.49,9.41
2275,9225,8.47,9.5
2325,9225,8.43,9.55
2375,9225,8.42,9.78
2425,9225,8.38,9.94
2475,9225,8.28,10.22
2525,9225,8.27,10.36
2575,9225,8.27,10.52
2625,9225,8.22,10.69
2675,9225,8.18,10.81
2725,9225,8.16,10.83
2775,9225,8.15,10.76
2825,9225,8.11,10.62
2875,9225,8.09,10.54
2925,9225,8.05,10.55
2975,9225,8.04,10.34
3025,9225,8.05,10.31
3075,9225,8.09,10.11
3125,9225,8.07,9.97
1075,9275,8.56,8.17
1125,9275,8.57,8.25
1175,9275,8.54,8.37
1225,9275,8.51,8.57
1275,9275,8.51,8.71
1325,9275,8.35,8.72
1375,9275,8.26,8.78
1425,9275,8.26,8.79
1475,9275,8.27,8.85
1525,9275,8.28,8.87
2075,9275,8.52,8.76
2125,9275,8.5,8.98
2175,9275,8.47,9.1
2225,9275,8.45,9.21
2275,9275,8.49,9.42
2325,9275,8.44,9.49
2375,9275,8.4,9.55
2425,9275,8.39,9.76
2475,9275,8.33,10.06
2525,9275,8.25,10.28
2575,9275,8.25,10.37
2625,9275,8.24,10.53
2675,9275,8.2,10.69
2725,9275,8.17,10.76
2775,9275,8.14,10.72
2825,9275,8.1,10.55
2875,9275,8.08,10.5
2925,9275,8.05,10.5
2975,9275,8.03,10.42
3025,9275,8,10.27
3075,9275,8.05,10.17
3125,9275,8.07,9.99
3175,9275,8.02,9.97
1275,9325,8.5,8.53
1325,9325,8.5,8.66
1375,9325,8.42,8.78
1425,9325,8.29,8.9
1475,9325,8.28,8.88
2225,9325,8.47,9.09
2275,9325,8.44,9.23
2325,9325,8.44,9.38
2375,9325,8.43,9.46
2425,9325,8.36,9.57
2475,9325,8.31,9.85
2525,9325,8.27,10.14
2575,9325,8.24,10.26
2625,9325,8.23,10.31
2675,9325,8.2,10.5
2725,9325,8.17,10.63
2775,9325,8.14,10.61
2825,9325,8.08,10.45
2875,9325,8.08,10.46
2925,9325,8.06,10.47
2975,9325,8.03,10.45
3025,9325,8,10.26
3075,9325,7.99,10.19
3125,9325,8.04,9.98
3175,9325,8.04,9.91
3225,9325,7.99,9.94
3275,9325,7.99,9.98
1225,9375,8.56,8.17
1275,9375,8.57,8.28
1325,9375,8.5,8.47
1375,9375,8.48,8.57
1425,9375,8.45,8.68
1475,9375,8.35,8.81
1525,9375,8.3,8.94
2225,9375,8.48,8.8
2275,9375,8.48,9.05
2325,9375,8.44,9.24
2375,9375,8.4,9.36
2425,9375,8.39,9.42
2475,9375,8.31,9.6
2525,9375,8.26,9.95
2575,9375,8.21,10.19
2625,9375,8.21,10.21
2675,9375,8.19,10.29
2725,9375,8.14,10.42
2775,9375,8.11,10.49
2825,9375,8.08,10.46
2875,9375,8.08,10.44
2925,9375,8.06,10.44
2975,9375,8.04,10.44
3025,9375,8,10.3
3075,9375,7.99,10.22
3125,9375,8,10.09
3175,9375,8.02,9.88
3225,9375,7.97,9.83
3275,9375,7.97,9.94
3325,9375,7.98,9.99
1275,9425,8.5,8.11
1325,9425,8.52,8.19
1375,9425,8.52,8.36
1425,9425,8.47,8.49
1475,9425,8.46,8.53
1525,9425,8.41,8.55
1575,9425,8.38,8.58
2175,9425,8.54,8.59
2225,9425,8.47,8.57
2275,9425,8.45,8.66
2325,9425,8.47,9.02
2375,9425,8.43,9.24
2425,9425,8.37,9.31
2475,9425,8.33,9.43
2525,9425,8.26,9.69
2575,9425,8.2,9.96
2625,9425,8.15,10.22
2675,9425,8.17,10.23
2725,9425,8.16,10.3
2775,9425,8.11,10.46
2825,9425,8.08,10.47
2875,9425,8.06,10.46
2925,9425,8.04,10.42
2975,9425,8.03,10.42
3025,9425,8,10.3
3075,9425,7.99,10.23
3125,9425,7.97,10.16
3175,9425,8.03,9.93
3225,9425,7.99,9.81
3275,9425,7.96,9.84
3325,9425,7.96,9.9
3375,9425,7.97,9.95
1425,9475,8.51,8.19
1475,9475,8.47,8.27
1525,9475,8.45,8.4
1575,9475,8.43,8.43
2275,9475,8.49,8.55
2325,9475,8.43,8.6
2375,9475,8.44,8.99
2425,9475,8.41,9.23
2475,9475,8.34,9.29
2525,9475,8.27,9.57
2575,9475,8.22,9.74
2625,9475,8.15,9.93
2675,9475,8.13,10.18
2725,9475,8.12,10.27
2775,9475,8.1,10.32
2825,9475,8.06,10.43
2875,9475,8.04,10.43
2925,9475,8.04,10.44
2975,9475,8.03,10.4
3025,9475,8,10.29
3075,9475,7.97,10.24
3125,9475,7.94,10.2
3175,9475,7.99,9.99
3225,9475,7.99,9.84
3275,9475,7.94,9.8
3325,9475,7.95,9.82
3375,9475,7.95,9.86
1475,9525,8.48,8.02
1525,9525,8.49,8.08
1575,9525,8.48,8.06
2275,9525,8.54,8.47
2325,9525,8.51,8.54
2375,9525,8.44,8.59
2425,9525,8.4,8.95
2475,9525,8.39,9.23
2525,9525,8.29,9.28
2575,9525,8.22,9.57
2625,9525,8.18,9.76
2675,9525,8.12,9.92
2725,9525,8.12,10.12
2775,9525,8.1,10.28
2825,9525,8.08,10.35
